@relation segment

@attribute original numeric
@attribute Lipschitz_true_true_5.0 numeric
@attribute Lipschitz_true_true_10.0 numeric
@attribute Lipschitz_true_true_15.0 numeric
@attribute Lipschitz_true_true_20.0 numeric
@attribute Lipschitz_true_true_25.0 numeric
@attribute 'Kuwahara_9_ 10_0' numeric
@attribute 'Kuwahara_9_ 10_1' numeric
@attribute 'Kuwahara_9_ 10_2' numeric
@attribute Gabor_1_1.0_1.0_0_2.0 numeric
@attribute Gabor_2_1.0_1.0_0_2.0 numeric
@attribute Gabor_1_1.0_0.5_0_2.0 numeric
@attribute Gabor_2_1.0_0.5_0_2.0 numeric
@attribute Gabor_1_1.0_0.25_0_2.0 numeric
@attribute Gabor_2_1.0_0.25_0_2.0 numeric
@attribute Gabor_1_1.0_1.0_2_2.0 numeric
@attribute Gabor_2_1.0_1.0_2_2.0 numeric
@attribute Gabor_1_1.0_0.5_2_2.0 numeric
@attribute Gabor_2_1.0_0.5_2_2.0 numeric
@attribute Gabor_1_1.0_0.25_2_2.0 numeric
@attribute Gabor_2_1.0_0.25_2_2.0 numeric
@attribute Gabor_1_2.0_1.0_0_2.0 numeric
@attribute Gabor_2_2.0_1.0_0_2.0 numeric
@attribute Gabor_1_2.0_1.0_0_3.0 numeric
@attribute Gabor_2_2.0_1.0_0_3.0 numeric
@attribute Gabor_1_2.0_2.0_0_2.0 numeric
@attribute Gabor_2_2.0_2.0_0_2.0 numeric
@attribute Gabor_1_2.0_2.0_0_3.0 numeric
@attribute Gabor_2_2.0_2.0_0_3.0 numeric
@attribute Gabor_1_4.0_1.0_0_2.0 numeric
@attribute Gabor_2_4.0_1.0_0_2.0 numeric
@attribute Gabor_1_4.0_1.0_0_3.0 numeric
@attribute Gabor_2_4.0_1.0_0_3.0 numeric
@attribute Gabor_1_4.0_2.0_0_2.0 numeric
@attribute Gabor_2_4.0_2.0_0_2.0 numeric
@attribute Gabor_1_4.0_2.0_0_3.0 numeric
@attribute Gabor_2_4.0_2.0_0_3.0 numeric
@attribute Gabor_1_2.0_1.0_2_2.0 numeric
@attribute Gabor_2_2.0_1.0_2_2.0 numeric
@attribute Gabor_1_2.0_1.0_2_3.0 numeric
@attribute Gabor_2_2.0_1.0_2_3.0 numeric
@attribute Gabor_1_2.0_2.0_2_2.0 numeric
@attribute Gabor_2_2.0_2.0_2_2.0 numeric
@attribute Gabor_1_2.0_2.0_2_3.0 numeric
@attribute Gabor_2_2.0_2.0_2_3.0 numeric
@attribute Gabor_1_4.0_1.0_2_2.0 numeric
@attribute Gabor_2_4.0_1.0_2_2.0 numeric
@attribute Gabor_1_4.0_1.0_2_3.0 numeric
@attribute Gabor_2_4.0_1.0_2_3.0 numeric
@attribute Gabor_1_4.0_2.0_2_2.0 numeric
@attribute Gabor_2_4.0_2.0_2_2.0 numeric
@attribute Gabor_1_4.0_2.0_2_3.0 numeric
@attribute Gabor_2_4.0_2.0_2_3.0 numeric
@attribute Hessian_6.0 numeric
@attribute Hessian_Trace_6.0 numeric
@attribute Hessian_Determinant_6.0 numeric
@attribute Hessian_Eigenvalue_1_6.0 numeric
@attribute Hessian_Eigenvalue_2_6.0 numeric
@attribute Hessian_Orientation_6.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_6.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_6.0 numeric
@attribute Hessian_12.0 numeric
@attribute Hessian_Trace_12.0 numeric
@attribute Hessian_Determinant_12.0 numeric
@attribute Hessian_Eigenvalue_1_12.0 numeric
@attribute Hessian_Eigenvalue_2_12.0 numeric
@attribute Hessian_Orientation_12.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_12.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_12.0 numeric
@attribute Difference_of_gaussians_12.0_6.0 numeric
@attribute Membrane_projections_0_9_1 numeric
@attribute Membrane_projections_1_9_1 numeric
@attribute Membrane_projections_2_9_1 numeric
@attribute Membrane_projections_3_9_1 numeric
@attribute Membrane_projections_4_9_1 numeric
@attribute Membrane_projections_5_9_1 numeric
@attribute class {cell,back}

@data
26,199,255,255,255,255,24.5,24.5,24.5,0.647774,0.478877,0.618873,0.541382,0.682027,0.554709,1.349307,0.060454,1.36892,-0.083859,1.501575,-0.086332,0.671273,0.415364,0.812635,-0.005941,0.594774,0.392311,0.610889,-0.13476,0.693367,0.311002,0.761221,-0.308106,0.602964,0.271449,0.468134,-0.39722,1.316002,-0.246289,0.876679,-0.223816,1.366294,-0.180477,0.814961,-0.101361,1.62223,0.296553,1.03824,-0.586655,1.593491,0.214048,1.120556,-0.539559,15.169251,7.603687,-92.082176,17.925325,-2.71795,0.170193,24638.011719,426.144775,7.761267,7.387596,-4.273261,11.620492,3.154701,0.206483,3911.482422,71.669617,-1.054062,25.554928,27.944445,23.894737,255.549271,1.400689,25.375,cell
54,194,250,255,255,255,54.772728,54.772728,54.772728,1.852172,1.690324,1.867028,1.726048,1.942774,1.716751,1.839056,-0.938494,2.044916,-1.052479,2.26469,-0.9641,2.100813,1.606997,2.039756,1.113851,2.091172,1.698734,1.6196,1.200195,1.814087,1.193234,2.645293,0.165832,1.736615,1.179715,2.416247,0.323645,1.880978,-1.040787,1.810776,-1.409756,1.83461,-0.864777,1.611693,-0.914549,1.939206,-0.491399,0.861066,-0.623134,1.745955,-0.393355,1.118642,-0.796039,27.185282,-2.545792,-367.208954,16.659136,-21.750719,-0.035531,9561.610352,1475.316895,11.461239,2.566078,-79.166702,11.555677,-6.423521,0.350122,2128.533203,323.251587,-1.003426,53.427277,58.529411,49.777779,534.272766,2.910099,53.222221,cell
55,199,255,255,255,255,54.772728,54.772728,54.772728,1.781766,1.683727,1.732349,1.581339,1.800314,1.573863,1.647113,-1.211002,1.845768,-1.182401,1.981653,-1.091867,2.003554,1.404416,2.053417,0.70057,1.975683,1.48443,1.831334,0.845624,1.701787,1.135394,2.568503,0.029797,1.606905,1.121558,2.286545,0.154688,1.755998,-1.113463,1.225597,-1.481687,1.813955,-1.000888,1.218818,-1.057662,1.703062,-0.575437,0.973787,-0.816901,1.645711,-0.557245,1.160345,-0.912586,26.648912,-4.451126,-345.494781,14.269128,-23.171379,-0.021334,27773.029297,1401.791626,11.435508,4.145058,-69.763199,12.750787,-4.460672,0.316643,5089.750977,296.234314,-0.916748,50.198906,55.705883,46.666668,501.989044,2.93436,49.75,cell
49,196,253,255,255,255,49.944443,49.944443,49.944443,1.669797,1.429702,1.617973,1.451302,1.663673,1.450308,1.89236,-1.510112,1.792561,-1.283276,1.860236,-1.095947,1.905764,1.283663,1.971567,0.553425,1.839466,1.331668,1.818564,0.569684,1.591096,1.093197,2.473639,-0.108122,1.505579,1.084929,2.199154,0.001391,1.704268,-1.170761,1.389142,-1.56713,1.761486,-1.147339,1.505891,-1.271409,1.661718,-0.628118,1.084762,-0.865049,1.566459,-0.708443,1.127973,-0.976252,25.20763,-7.831795,-287.20401,9.561831,-25.225422,0.016273,74227.164063,1210.152954,10.924088,5.034737,-56.97974,12.991927,-2.922454,0.298181,6419.970703,253.267532,-0.709454,47.255051,53.176472,44,472.550507,3.043192,46.583332,cell
49,201,255,255,255,255,47.388889,47.388889,47.388889,1.613538,1.393853,1.512691,1.355446,1.531546,1.337396,1.830435,-1.727654,1.658703,-1.303476,1.724526,-0.978879,1.814125,1.238937,2.095161,0.691284,1.743156,1.276021,1.897195,0.615268,1.480836,1.03572,2.359709,0.125202,1.45238,1.069478,2.124785,0.153128,1.600664,-1.172267,1.469758,-1.619882,1.647827,-1.263462,1.532465,-1.715674,1.629034,-0.637204,1.134686,-0.794368,1.494557,-0.801852,1.072291,-0.959389,23.329422,-13.068153,-190.476715,2.20178,-28.338087,0.089967,159280.546875,932.683472,10.091498,5.475075,-43.721752,12.631601,-1.681451,0.292125,6141.078125,204.863464,-0.426338,44.67762,50.35294,41.421051,446.776184,2.901812,44.21875,cell
47,203,255,255,255,255,44.388889,44.388889,44.388889,1.567808,1.33821,1.411558,1.261258,1.402887,1.216238,1.722599,-1.556057,1.561505,-1.180467,1.691083,-0.75674,1.730986,1.198595,2.31098,0.717292,1.736126,1.293356,2.277694,0.942262,1.386794,0.942786,2.225415,0.371421,1.433807,1.043303,2.05307,0.464902,1.469559,-1.052782,1.438115,-1.502936,1.527331,-1.156874,1.4607,-1.742655,1.590319,-0.598169,1.135583,-0.611268,1.461946,-0.79873,1.023188,-0.857332,22.397644,-18.895004,-86.700096,-5.630187,-32.159821,0.208128,251279.203125,703.821533,9.153594,5.709793,-31.818439,12.031887,-0.612301,0.296061,5212.21875,159.875488,-0.144329,42.18008,47.411766,38.736843,421.800812,2.780273,41.90625,cell
45,205,255,255,255,255,44.833332,44.833332,44.833332,1.503142,1.270953,1.31489,1.166724,1.287801,1.100093,1.573949,-1.275467,1.492944,-0.895172,1.661534,-0.458882,1.665254,1.143762,2.502944,0.888659,1.704102,1.278196,2.522879,1.082757,1.30725,0.838685,2.069347,0.331286,1.402125,0.990602,2.118495,0.660495,1.381355,-0.790902,1.302837,-1.137262,1.408922,-0.865188,1.289167,-1.294676,1.542488,-0.514207,1.098019,-0.373665,1.474297,-0.690568,0.984354,-0.600427,22.602161,-22.973442,-22.32066,-10.55308,-35.393806,0.341885,325672.21875,617.061646,8.310866,5.941483,-21.995804,11.493158,0.389807,0.306855,4352.089844,123.284424,0.043839,39.509995,44.470589,36.052631,395.099945,2.773731,39.09375,cell
43,208,255,255,255,255,41.277779,41.277779,41.277779,1.400133,1.189087,1.202266,1.065287,1.168505,0.98647,1.555127,-0.8408,1.483025,-0.487668,1.645762,-0.127069,1.552813,1.066805,2.512941,1.120731,1.601799,1.206878,2.480767,1.292145,1.216197,0.72691,1.934735,0.242078,1.326169,0.897467,2.146604,0.584359,1.402802,-0.434041,1.263044,-0.579495,1.463853,-0.53845,1.183628,-0.885364,1.5798,-0.396219,1.031417,0.022891,1.516621,-0.505202,0.943632,-0.309387,22.328032,-23.221951,-25.34626,-10.566477,-35.877422,0.428189,345473.0625,640.644043,7.708988,6.303181,-14.146549,11.210224,1.396138,0.320153,3826.654297,96.316284,0.065571,36.745468,41.470589,33.578949,367.454681,2.673266,36.0625,cell
39,207,255,255,255,255,38.055557,38.055557,38.055557,1.220983,1.057816,1.064501,0.937406,1.044255,0.868602,1.916191,-0.265052,1.730708,-0.062917,1.857782,0.188912,1.382069,0.926542,2.206428,1.030592,1.414075,1.043141,2.206975,1.161344,1.110647,0.609219,1.782719,0.107068,1.193075,0.756137,1.943668,0.382645,1.666158,-0.073045,1.319406,0.003142,1.760654,-0.188254,1.551827,-0.355792,1.665004,-0.260714,1.052797,0.268964,1.583969,-0.294848,0.974851,-0.026078,20.555929,-19.03598,-81.623375,-5.912889,-32.159073,0.442268,249621.9375,688.862061,7.419036,6.849674,-7.736941,11.261754,2.437594,0.330852,3653.310547,77.865799,-0.098877,33.687595,38,30.894737,336.875946,2.497515,33.0625,cell
33,204,255,255,255,255,29.833334,32.388889,33.388889,0.946553,0.810178,0.907985,0.788832,0.9164,0.74741,2.145287,0.231293,1.892212,0.249039,1.957079,0.443456,1.167425,0.7227,1.715833,0.535309,1.140947,0.776806,1.432281,0.429333,0.991021,0.490764,1.563286,-0.040108,1.014513,0.582861,1.565787,0.071203,1.800864,0.206793,1.879163,0.424203,1.965409,0.111687,2.139081,0.135955,1.707266,-0.126181,1.211996,0.281322,1.612169,-0.112014,1.255572,0.126945,18.18185,-11.670059,-143.66362,1.660776,-25.000895,0.404189,96810.140625,710.844727,7.429621,7.5602,-2.198739,11.620728,3.499671,0.334898,3769.568848,65.951569,-0.407331,30.550146,34.529411,28,305.501465,2.345725,29.875,cell
28,202,255,255,255,255,26.611111,26.611111,26.611111,0.679035,0.633398,0.750188,0.643888,0.78802,0.631282,1.740367,0.244937,1.687986,0.391383,1.833668,0.60822,0.940688,0.522216,1.180443,-0.052453,0.86528,0.513735,0.781969,-0.26261,0.860901,0.378324,1.298305,-0.152302,0.81928,0.407392,1.217276,-0.20738,1.645911,0.317409,1.458179,0.297646,1.728421,0.236125,1.575547,0.174053,1.701298,-0.008652,1.145166,0.171651,1.584889,0.014377,1.19016,-0.000895,16.74065,-3.511932,-168.689026,9.594267,-16.618132,0.344596,8474.338867,687.089844,7.659652,8.354671,2.793011,12.183134,4.526209,0.331213,4092.300293,58.628494,-0.77655,27.597202,31.117647,25.368422,275.972015,2.138002,26.84375,cell
25,203,255,255,255,255,24.277779,24.277779,24.277779,0.543254,0.463586,0.606629,0.52002,0.662994,0.526598,1.1883,0.163666,1.354506,0.249402,1.5295,0.52362,0.732392,0.393655,0.742983,-0.098293,0.653166,0.36941,0.399906,-0.292134,0.726242,0.277853,1.065321,-0.203163,0.636231,0.256518,0.914598,-0.298531,1.30204,0.179186,0.986958,0.102265,1.305348,0.104044,0.695536,0.018936,1.600367,0.08055,0.9382,0.079528,1.487294,0.085909,1.035498,-0.096651,16.280462,3.300549,-149.170212,15.625061,-9.023964,0.284814,6618.685547,607.574463,7.989235,9.119324,7.220558,12.803066,5.435581,0.322053,4514.022949,54.279835,-1.120743,25.052223,27.941177,23.210526,250.522232,1.80276,24.4375,cell
53,191,255,255,255,255,54.772728,54.772728,54.772728,1.740084,1.541358,1.708384,1.633956,1.809774,1.662654,2.295207,-1.037406,2.325242,-1.20276,2.422904,-0.95296,1.693763,1.51778,1.552683,0.814867,1.627912,1.504884,1.383879,0.876215,1.646576,1.164183,1.520619,-0.324065,1.509231,1.068024,1.174288,-0.000494,2.288886,-1.510006,1.942139,-1.072291,2.325019,-1.543768,1.998489,-1.184442,1.937935,-0.592333,2.002457,-1.229946,2.028171,-0.701302,2.125472,-1.715418,18.841969,12.300629,-102.18158,24.133123,0.468133,-0.034064,84735.875,560.031799,9.953172,5.921661,-52.287468,13.735367,-1.892044,0.476554,8563.694336,244.215942,-1.695873,51.287243,55.157894,49.333332,512.872437,2.216681,50.364586,cell
49,191,255,255,255,255,46.590908,46.590908,46.590908,1.504197,1.483567,1.548548,1.48937,1.66019,1.524021,2.456248,-1.216066,2.346633,-1.384239,2.397056,-1.198165,1.519349,1.316358,1.162983,0.667918,1.45947,1.30006,0.895667,0.692449,1.505592,1.093659,1.424344,-0.159688,1.342029,0.99381,1.041559,-0.122278,2.323049,-1.682333,2.041639,-1.330355,2.273241,-1.705844,1.738317,-1.420637,1.829568,-0.709428,2.064478,-1.466838,1.95277,-0.848271,2.140781,-1.86794,17.777954,12.885162,-75.163353,23.686562,2.083764,-0.025299,77481.8125,466.680847,10.218216,7.32888,-41.954124,14.770805,-0.113045,0.442849,11898.873047,221.528992,-1.733757,47.957191,52,45.947369,479.57193,2.276415,46.809029,cell
44,189,254,255,255,255,41.944443,48.5,48.5,1.301619,1.27328,1.410436,1.357498,1.519135,1.401997,2.135525,-1.288753,2.29834,-1.556784,2.317109,-1.397239,1.393552,1.184764,0.839771,0.567404,1.306224,1.137519,0.552402,0.39653,1.374427,1.031024,1.344446,-0.121967,1.212817,0.946809,0.973611,-0.204942,2.276824,-1.817175,2.02388,-1.545702,2.218963,-1.784323,1.723752,-1.459731,1.804642,-0.809662,2.077643,-1.628994,1.85545,-0.995377,2.123739,-1.975857,15.570334,11.256462,-57.968773,20.724607,1.788318,0.024219,45435.316406,358.583038,10.00659,8.09256,-30.798611,14.960674,1.224446,0.428536,12356.823242,188.68396,-1.622314,45.026131,49.35294,42.947369,450.261292,2.342735,43.976105,cell
41,190,254,255,255,255,36.5,46.166668,46.166668,1.212255,1.126177,1.293789,1.251063,1.386506,1.279475,1.994934,-1.687702,2.194293,-1.726317,2.202307,-1.521701,1.298095,1.118582,0.718982,0.411223,1.206663,1.059581,0.358251,0.031116,1.253466,0.943091,1.280832,-0.017633,1.15375,0.90865,0.986253,0.003785,2.220621,-1.914703,1.947887,-1.791823,2.153385,-1.918416,1.806288,-1.741698,1.758251,-0.873229,2.037313,-1.689824,1.789279,-1.104781,2.071856,-2.021539,11.879829,6.827942,-49.968082,14.677992,-1.022108,0.150644,11491.704102,246.493118,9.482658,8.420135,-20.502222,14.602925,2.237346,0.430366,10840.944336,152.907562,-1.393501,42.439995,46.882355,40.210526,424.399963,2.441911,41.388889,cell
40,193,255,255,255,255,36.611111,46.277779,46.277779,1.154604,1.074263,1.200572,1.163137,1.272218,1.164341,2.033102,-1.973482,2.08118,-1.822535,2.06408,-1.551462,1.260599,1.079046,0.851315,0.539435,1.202067,1.053724,0.708323,0.294847,1.169135,0.848055,1.289374,0.203965,1.139616,0.868526,1.040846,0.220701,2.156059,-1.928399,1.980515,-2.013732,2.098054,-1.974718,1.949601,-2.055202,1.691366,-0.887253,1.944016,-1.640628,1.723928,-1.135028,1.957654,-1.968557,8.847523,0.561325,-51.04488,7.711405,-6.588755,0.378651,64.43335,204.494598,8.854337,8.530952,-11.884598,14.015374,3.04653,0.444732,8756.22168,120.315536,-1.112034,40.054501,44.529411,37.684212,400.545013,2.539131,38.805557,cell
39,197,255,255,255,255,43.833332,43.833332,43.833332,1.145174,1.036623,1.129951,1.07862,1.172543,1.053163,1.982914,-1.882835,1.964768,-1.770887,1.906015,-1.471911,1.249409,1.02186,1.29994,0.472735,1.220062,1.030369,1.11253,0.396681,1.104985,0.749617,1.453,0.093007,1.143443,0.827714,1.322139,0.249024,2.021908,-1.803839,1.912639,-2.080953,2.004677,-1.843006,1.951544,-2.039979,1.605242,-0.847554,1.802929,-1.48826,1.662723,-1.063137,1.785556,-1.79255,9.770159,-5.337147,-63.208164,3.049119,-13.723412,0.583239,8013.375,281.31778,8.304651,8.614037,-4.973315,13.464163,3.763911,0.466438,6981.993652,94.094887,-0.865986,37.707073,42.411766,35.105263,377.07074,2.771183,36.361111,cell
37,199,255,255,255,255,37.277779,37.277779,40.722221,1.065528,0.96674,1.050825,0.972637,1.074499,0.935877,1.855832,-1.705772,1.801905,-1.549397,1.730307,-1.28133,1.24168,0.93183,1.607284,0.366617,1.218408,0.96139,1.407948,0.366675,1.045608,0.643406,1.565109,-0.021941,1.112676,0.759044,1.58699,0.188844,1.830511,-1.529138,1.71732,-1.903731,1.906089,-1.561073,1.827765,-1.771868,1.508092,-0.758795,1.622752,-1.252542,1.605482,-0.898044,1.574523,-1.505364,12.275751,-8.575699,-89.102661,1.791958,-18.943356,0.66181,31619.884766,429.953247,7.951696,8.799629,0.695009,13.11974,4.479518,0.488305,5780.674805,74.653435,-0.735382,35.130363,39.882355,32.263157,351.30365,2.913707,34.027779,cell
35,202,255,255,255,255,37.277779,37.277779,37.277779,1.023649,0.850515,0.956111,0.8525,0.9746,0.819064,1.652868,-1.306795,1.691824,-1.180126,1.761586,-0.998017,1.172155,0.789497,1.823175,0.254665,1.152083,0.837519,1.760737,0.208883,0.978337,0.534542,1.605638,-0.131807,1.027063,0.646796,1.639109,0.031585,1.651962,-1.150268,1.394967,-1.482998,1.801374,-1.130156,1.471383,-1.298142,1.590116,-0.633684,1.415228,-0.96251,1.58147,-0.679329,1.354458,-1.154828,13.478109,-8.038147,-123.207451,3.766953,-19.843248,0.649853,36017.308594,557.441589,7.837439,9.147903,5.711758,13.047811,5.247996,0.502388,5091.100586,60.837105,-0.758232,32.447041,37.470589,29.31579,324.470398,2.927235,31.555555,cell
33,204,255,255,255,255,29.055555,29.055555,37.277779,0.941944,0.741886,0.840472,0.724466,0.870764,0.705841,1.689472,-0.622518,1.720567,-0.733909,1.859918,-0.662222,1.035465,0.616617,1.754412,0.038138,0.993967,0.651385,1.555914,-0.009554,0.886614,0.434549,1.56636,-0.217507,0.892257,0.506814,1.484868,-0.159457,1.631406,-0.749157,1.656879,-0.917242,1.672207,-0.656326,1.547053,-0.620831,1.628883,-0.489689,1.193659,-0.652133,1.511612,-0.459611,1.09549,-0.804306,13.632834,-4.366947,-148.837433,8.026801,-16.760695,0.588042,11717.128906,614.419983,7.938097,9.649319,10.490613,13.225172,6.073465,0.502621,4762.254883,51.146904,-0.915462,29.686285,34.64706,26.842106,296.862854,2.764644,28.71875,cell
29,203,255,255,255,255,26.611111,26.611111,26.611111,0.772808,0.571558,0.716461,0.59898,0.762906,0.598564,1.516755,0.029405,1.540286,-0.329765,1.787487,-0.327312,0.882558,0.464847,1.375554,-0.095946,0.796662,0.460183,1.132109,-0.224274,0.78291,0.337919,1.45164,-0.259032,0.731728,0.356163,1.223386,-0.282096,1.480129,-0.403038,1.335425,-0.378944,1.445641,-0.314504,1.354638,-0.081847,1.630833,-0.344556,1.088017,-0.354567,1.439424,-0.278905,0.932347,-0.503073,13.914234,0.552052,-150.757278,12.833479,-11.729376,0.505173,183.872574,603.333862,8.185036,10.236389,15.095385,13.568135,6.904643,0.487171,4652.617676,44.402126,-1.144859,27.023621,31.764706,24.421053,270.236206,2.521908,26.125,cell
25,203,255,255,255,255,24.277779,24.277779,24.277779,0.601318,0.464236,0.593105,0.492853,0.653034,0.503151,1.048194,0.086452,1.240094,-0.056474,1.542324,-0.041289,0.729014,0.366666,1.081464,-0.076597,0.644216,0.348841,0.805635,-0.193842,0.677519,0.250828,1.275712,-0.246565,0.582342,0.222081,0.965407,-0.310465,1.176125,-0.149635,0.747337,-0.000902,1.111436,-0.119115,0.628897,0.020562,1.561961,-0.213692,0.88259,-0.096359,1.359225,-0.149516,0.787713,-0.266385,14.376307,4.866238,-129.112946,16.486609,-6.754133,0.421316,12790.472656,540.13208,8.485124,10.805355,19.239689,13.959596,7.651114,0.459026,4646.519531,39.79694,-1.374775,24.548487,28.588236,22.263159,245.484863,2.152548,23.75,cell
43,185,255,255,255,255,42.611111,42.611111,42.611111,1.27818,1.148226,1.392023,1.330936,1.526811,1.468488,1.981553,-1.441684,2.073331,-1.245746,2.188023,-0.880068,1.229736,0.972847,0.85799,-0.301783,1.112738,0.882893,0.696316,-0.262345,1.198794,1.029932,0.299716,-0.721521,1.00907,0.887531,0.112103,-0.872904,2.060097,-1.320068,1.783692,-1.222755,2.053417,-1.352619,1.668369,-1.3837,1.883898,-0.594626,2.161032,-1.390556,1.950615,-0.745521,2.012857,-1.592633,24.537094,34.669952,299.441528,35.699448,33.640457,0.823902,5095.826172,4.239436,10.233005,9.914581,-22.859995,16.801868,3.027294,0.571975,18651.130859,189.738907,-2.61972,45.702488,49.157894,42.1875,457.024872,2.269649,45.59967,cell
41,187,255,255,255,255,39.277779,39.277779,39.277779,1.176878,1.071315,1.260867,1.200846,1.387524,1.328072,1.569919,-1.153608,1.910171,-1.295299,2.055338,-1.053827,1.094912,0.84204,0.743663,-0.413117,0.985084,0.765877,0.744855,-0.305845,1.077469,0.934226,0.250495,-0.661698,0.865034,0.783789,-0.092714,-0.935468,1.938876,-1.446117,1.480814,-1.18673,1.863575,-1.346132,1.26781,-1.113036,1.813604,-0.708056,2.166802,-1.645621,1.859053,-0.871125,2.012057,-1.769408,24.764687,34.872238,300.976654,36.616253,33.128223,1.295989,14795.199219,12.166374,10.195375,10.591667,-12.407888,16.951992,4.231341,0.564423,18152.955078,161.814972,-2.605991,42.780724,46.421051,39.3125,427.807251,2.240558,42.722221,cell
38,188,255,255,255,255,37.277779,37.277779,37.277779,1.017134,0.980217,1.149805,1.093079,1.262249,1.198408,1.575454,-0.929147,1.786055,-1.341916,1.984164,-1.206381,1.013302,0.750909,0.652898,-0.393147,0.906176,0.678287,0.385417,-0.383659,1.003112,0.824558,0.290598,-0.462254,0.822673,0.699493,-0.066445,-0.801607,1.859432,-1.570145,1.3174,-1.167354,1.750767,-1.460136,1.045324,-0.960088,1.72969,-0.80801,2.140283,-1.848595,1.779452,-0.995373,2.033264,-1.936524,22.964407,31.766922,239.390076,35.35778,28.176065,1.319444,52048.300781,51.577023,9.876068,10.847557,-3.763155,16.607811,5.087303,0.575306,15617.342773,132.722107,-2.448742,40.180813,43.421051,36.9375,401.808136,2.109917,40.05719,cell
35,189,255,255,255,255,34.5,34.5,34.5,0.954888,0.882983,1.063905,0.998733,1.158378,1.077854,1.351168,-1.064998,1.701767,-1.403839,1.897168,-1.321359,0.971309,0.692316,0.714598,-0.35535,0.881983,0.641933,0.522383,-0.448237,0.972824,0.712018,0.448049,-0.433389,0.827366,0.643716,0.201092,-0.470948,1.852641,-1.67261,1.210066,-1.233491,1.740734,-1.60181,1.004644,-1.047506,1.633616,-0.875063,2.077637,-1.96658,1.705405,-1.07311,2.024977,-2.046361,19.908392,25.900833,131.047226,31.956083,19.845583,1.260276,98390.171875,146.664246,9.453306,10.879219,2.910822,16.044346,5.714093,0.599867,12630.40625,106.714119,-2.196609,37.81781,41.315788,34.6875,378.178101,2.195832,37.826797,cell
35,194,255,255,255,255,32.166664,32.166664,37.277779,0.952716,0.818896,0.989089,0.914516,1.074329,0.964902,1.388253,-1.148682,1.63002,-1.438742,1.793064,-1.389724,0.961428,0.654991,0.840021,-0.306801,0.892642,0.639317,0.823416,-0.358402,0.947151,0.607449,0.71382,-0.468762,0.838416,0.585042,0.538798,-0.454136,1.816623,-1.702867,1.155794,-1.46434,1.800544,-1.64769,1.043201,-1.156983,1.526594,-0.896943,1.97638,-1.98256,1.639882,-1.065655,1.968114,-2.044948,17.172176,19.068062,16.702686,27.681717,10.454407,1.190202,107906.617188,296.780243,9.076214,10.861595,8.075191,15.489594,6.233596,0.631246,10107.264648,85.673485,-1.925159,35.550652,39.210526,32.375,355.5065,2.385538,35.482025,cell
32,194,255,255,255,255,30.611111,30.611111,34.833332,0.859196,0.751026,0.914575,0.829498,0.983114,0.858269,1.410641,-1.079637,1.56046,-1.401293,1.671676,-1.400068,0.960997,0.606063,1.078769,-0.198671,0.894116,0.597565,0.919065,-0.269484,0.901232,0.510797,0.953935,-0.483738,0.826722,0.52487,0.86243,-0.465551,1.72118,-1.61871,1.127837,-1.565287,1.751562,-1.546094,1.041254,-1.211736,1.439701,-0.869433,1.837472,-1.893926,1.573132,-0.961558,1.839767,-1.906888,15.542825,13.427353,-65.248062,23.930758,2.923948,1.113711,79561.148438,441.286072,8.833089,10.92054,12.47546,15.084563,6.756517,0.660761,8271.313477,69.356354,-1.712276,33.258396,37.315788,30.3125,332.583954,2.583789,32.986927,cell
31,198,255,255,255,255,28.388889,28.388889,28.388889,0.809123,0.682746,0.82653,0.741106,0.880784,0.757122,1.358456,-1.081445,1.495634,-1.285386,1.660621,-1.338868,0.907417,0.538389,1.193157,-0.07429,0.849447,0.543624,1.000267,-0.213791,0.828513,0.423109,0.977981,-0.477917,0.782343,0.455117,0.979101,-0.482848,1.553829,-1.41758,1.094892,-1.479301,1.638148,-1.287558,1.038031,-1.171878,1.514929,-0.797231,1.665972,-1.711673,1.488055,-0.785512,1.630654,-1.652469,14.346028,10.375923,-98.62928,21.580576,-0.828729,1.023758,54064.257813,502.17691,8.750909,11.119785,16.780689,14.879004,7.360568,0.679725,6989.526855,56.526875,-1.607452,30.886932,35.315788,28.055555,308.869324,2.715587,30.186275,cell
28,199,255,255,255,255,25.5,25.5,25.5,0.693419,0.613968,0.726438,0.640614,0.785863,0.658999,1.486551,-1.075314,1.503393,-1.098859,1.77889,-1.198779,0.807506,0.457335,1.082334,-0.066834,0.75722,0.453152,0.873079,-0.037609,0.735094,0.345331,1.044011,-0.449102,0.698408,0.362698,0.94981,-0.477522,1.410283,-1.141144,1.419098,-1.378204,1.477106,-0.953123,1.089466,-1.099428,1.560531,-0.691895,1.470228,-1.458226,1.403849,-0.586561,1.35614,-1.336975,13.12771,9.879257,-91.712013,20.654783,-0.896268,0.913224,45329.976563,464.447784,8.812209,11.459129,21.318275,14.851715,8.066544,0.681532,6045.397461,46.038548,-1.613289,28.420837,32.894737,25.736841,284.208374,2.668933,27.333332,cell
